tweet,sarcastic
My dream is to be left alone.,1
"always remember thank your Alexa, just in case the army intelligence take over one day",1
"When youuurrrrrr Ubereats driver is legit two minutes away from your house, and then cancels your order, saying you didn’t answer the door. 🕵🏻‍♀️ 🧐🧐🧐 I know you ate my food Randy, I hope it gave you diarrhea 😤",0
NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND # LoveIsland,1
my mission in life is to eventually own one of those life-size martini glasses that Dita Von Teese does burlesque with.,0
considering crowd surf the following time the hallways are too packed,1
"@ VolphanCarol @ littlewhitty @ mysticalmanatee I did too, and One also reported Cancun Cruz not worrying about the heartbeats of his constituents without electricity or heat when helium fled to Mexico.",1
Stop gatekeeping retreat livelihood communities. I am mentally and spiritually ready to move in.,1
Sometimes I really feel like I need coffee to survive the day and I think that's what growing up is,0
"Well done Henri, toll america the win # nffc",1
Pls send me funny vines in my dms,0
"For a good laugh, follow me over on @ vsheltonsports to see my best attempt at cover sports line news for class this semester.",1
"Lucky for @ JoelEmbiid, only MVPs get discard for those kinds of fouls # 76ers # ATLvsPHI # hawks # NBAPlayoffs",1
"Seeing as Kanye West has a range of clothing with Gap, how astir me and you do a collab @ FandFclothing",1
I passed my permit test!!!🥵,0
#whitepeoplelovesaying “They must not want me to have this” when they can’t open something.,0
"Knocked on a door to deliver a parcel, waited 30secs then I see the parcel had a safeplace so went to the neighbour. Then this moody 20yr old answered the door in a Spurs shirt talking shit, so I laugh and say was u crying about Harry Kane, is that why u took so long to answer 🤣",0
when I was younger I used to think that time zones also could change by minutes and people in other towns could be in 12:56 while I was in 1:14,0
officially tapping out of the single market of the EU and I don’t think Taylor is releasing anything tonight :/,0
being sick w a nose piercing is rly annoying,0
@ BellularGaming Blizzard will have to make sure information technology doesn ' t exceed the recommended fun stratum of 10%.,1
Just get yer jab and shut yer moof,0
"Of all the things I've done this summer, surprising sis at @TAMU for move-in day might be my favorite. Wishing this weekend had never ended! https://t.co/5RiwnACMm2",0
Perfect afternoon chilling https://t.co/zQxELWrbop,0
Enjoy the bars and vineyard ✌ 🏻 Make sure to send postcards to the people dying in your local hospitals. I ’ m sure they ’ ll be glad you ’ re not bored anymore,1
"Happy Trans Visibility Day all my beautiful, strong, and sexy trans peeps!! We are unapologetically ourselves 💜",0
@ RealCandaceO Ok so when does the anger and bitterness start? Just so 1 can prepare properly …,1
you ever all embarrass yourself on zoom and decide to drop out of college?,1
Driving to work singing along and oh story short I Michael Ball fistbumped my wrist straight into the roof of the car https://t.co/wAHMqbMxBv,0
i ’ m sure 14 class old me would be delighted to know that 22 year old me is still getting stress over websites crashing for bands 🙃,1
my favorite brand of old people are the ones who work as tour guides at national parks,0
"@ZacMitchell997 @LogoUzi @cmclymer Not sure what kind of work you do, but most companies do offer PTO as part of an employment package",0
"I disturbed a small #wildlife meeting this morning on my short cycle ride: a squirrel, 4 green woodpeckers and a rabbit all hopped, scampered or flew off in different directions as I came past. Like a scene from Snow White or Bambi. 
Felt #blessed to be out (still #shielding).",0
"If you are a grown adult and you are riding a razor scooter around, please grow up. Best regards",0
God I really hope Etsy sellers can’t see the names of the lists I add their products to,0
why did no one tell me that SSRIs cause hand shaking/jitters cause this shit sucks,0
unity love when i respond to my professor immediately after she emailed me and i still haven ’ t gotten a response:) ) (it ’ s been almost 4 hours ):) ),1
"Angela Merkel: doctorate in Quantum Chemistry

Leo Varadkar: worked for years as a GP

Boris Johnson: once accidentally called ping-pong “wiff-waff”",0
Spending my Friday night being jealous of my camera roll,0
"Men love making women think they were the problem when they finally decide to leave after putting up with mistreatment for god knows how long “ You were supposed to be my ride or die 😩 ” Okay, so die then.",1
Raging debate on the importance of an Orlando Magic Summer League Backing. Definitely a notch below sextet if decided by coin flip. https: / / t. co / LG0VRwkrKO,1
PSA: a part ≠ apart. They mean opposite things.,0
I got a copywriting internship 🥺,0
My living has gone from ‘ drive it like you stole it ’ to ‘ drive it like your toddler needs the toilet ’.,1
"Go on girl!! @EmmaRaducanu 🇬🇧 🇬🇧 so proud, can’t imagine what you’re feeling, well done x #Raducanu",0
We've moved from spoopy season to soupy season.,0
"🌶 Spiced Coconut tree curry 🥥. A weekend spent with friends brings a week of content. .. or something like that 😜. Started the weekend off with this yummy morsel, With was a fusion of miso sesame aubergine 🍆, broccoli … https: / / t. co / zyWiA0EX4u",1
"lmfao, I just looked out of curiosity, and I have over 3000 emails saved from the 2 years I was on the NPC, guess I could really write that book I've joked about

(also, if you are new to the NPC, my biggest piece of advice is have a good system for keeping up with your emails)",0
Wonder what catastrophe is going to be broadcast on Friday the 13th? https://t.co/udHa9eoAx1,0
"Happy new month to all my Mutuals and Friends on here, wishing us all good health and more financial breakthrough this month.",0
oh my god i have the Hawai'i twitter baddie in my class this semester i will try not to fangirl!!,0
"The #PostOffice KNEW there were bugs in the system! ""Not remotely reliable"". Innocent lives were completely ruined and SOMEONE is to blame. Not fit for purpose. An utter disgrace. I'm oddly livid over this  #bbcpn",0
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",0
"Dear @ krispykremeUK, I see your enticing # Thanksgiving offer that ends on 2 Dec. I wanted to ask if you ' re aware that # Chanukah pop out on 10 Dec, continues for 8 days & amp; that traditional Chanukah fare is actually # DOUGHNUTS? ? 🍩 🍩 # justsaying # AskingForAFriend # opportunity",1
if 2020 was a nose it ’ five hundred be mine 🐦,1
"@ kirkkorner "" But information technology ' s a deterrent "" 🙄",1
"Prayers go up, blessings come down",0
IMAGINE the outcry if SNP voters went and celebrated this win that actually means something in the same way that Rangers fans ‘celebrated’ a few weeks ago over football game.,0
"Without looking it up, how long has it been since that ship blocked the suez?",0
Hacksaw ridge has got to be one of the best films out there,0
Pregnant and constantly crave KitKats. I literally have been living off of them for the past 4 months. @ KitKat_US,1
"Not me looking at a slightly off coloured patch of skin on my finger ALL day, then remembering at 7:35pm that it's a 13 ish year old straightener burn that I've had half of my life 🤦‍♀️🙃",0
milk and cookies are an undefeated delicacy,0
All these exams😭,0
I refuse to work under someone for the rest of my life. I WILL have my own business and be my OWN boss. ✨Speaking it into existence✨,0
happy creme egg mcflurry day,0
Really want to see the goggleboxers watching Bridgerton #Gogglebox,0
Synthwave communities really love pessimism don ' t they haha Any pollyannaish energy and people get upset at ya,1
Spent all morning hiking a mountain and exploring waterfalls. Normal people take naps to recover. I hit the gym twice as hard! #goals,0
All humans should read today’s thread by my friend. https://t.co/UWacRg29gE,0
my fucking dog is a NIGHTMARE,0
#fancydressfriday #PEWithJoe ready to go!!!! https://t.co/aiQE02UFE3,0
I may look happy on the outside bit on the interior I ' m dying # painful # lamentable,1
I’m well taken care of over here😊😊,0
